root,word,count,wazn,wazn_canonical,morph_type,root_audited,wazn_in_db
بقر,بَقَرَةً,1,فَعَلَةً,فَعَلَة,noun,false,true
بقر,بَقَرَةٌ,3,فَعَلَةٌ,فَعَلَة,noun,false,true
بقع,الْبُقْعَةِ,1,الْفُعْلَةِ,الْفُعْلَة,noun,false,true
بقل,بَقْلِهَا,1,فَعْلِهَا,فَعْل,noun,false,true
بكر,أَبْكَارًا,1,أَفْعَالًا,أَفْعَال,verb,false,true
بكر,بُكْرَةً,7,فُعْلَةً,فُعْلَة,noun,false,true
بكر,بِكْرٌ,1,فِعْلٌ,فِعْل,noun,false,true
بكر,وَأَبْكَارًا,1,وَأَفْعَالًا,وَأَفْعَال,verb,false,true
بكر,وَالإِبْكَارِ,2,وَالإِفْعَالِ,وَالإِفْعَال,verb,false,true
بكك,بِبَكَّةَ,1,فِبَعْلَةَ,فِبَعْلَة,noun,false,false
بكم,أَبْكَمُ,1,أَفْعَلُ,أَفْعَل,verb,false,true
بكم,الْبُكْمُ,1,الْفُعْلُ,الْفُعْل,noun,false,true
بكم,بُكْمٌ,2,فُعْلٌ,فُعْل,noun,false,true
بكم,وَبُكْمًا,1,وَفُعْلًا,وَفُعْل,noun,false,true
بكم,وَبُكْمٌ,1,وَفُعْلٌ,وَفُعْل,noun,false,true
بلد,الْبَلَدَ,1,الْفَعَلَ,الْفَعَل,verb,false,true
بلد,الْبَلَدِ,3,الْفَعَلِ,الْفَعَل,noun,false,true
بلد,الْبَلْدَةِ,1,الْفَعْلَةِ,الْفَعْلَة,noun,false,true
بلد,الْبِلاَدِ,5,الْفِعاَلِ,الْفِعاَل,noun,false,true
بلد,بَلَدًا,1,فَعَلًا,فَعَل,noun,false,true
بلد,بَلَدٍ,2,فَعَلٍ,فَعَل,noun,false,true
بلد,بَلْدَةً,3,فَعْلَةً,فَعْلَة,noun,false,true
بلد,بَلْدَةٌ,1,فَعْلَةٌ,فَعْلَة,noun,false,true
بلد,لِبَلَدٍ,1,لِفَعَلٍ,لِفَعَل,noun,false,true
بلد,وَالْبَلَدُ,1,وَالْفَعَلُ,وَالْفَعَل,noun,false,true
بلس,إِبْلِيسَ,8,إِفْعِيلَ,إِفْعِيل,verb,false,false
بلس,إِبْلِيسُ,1,إِفْعِيلُ,إِفْعِيل,verb,false,false
بلس,لَمُبْلِسِينَ,1,لَمُفْعِلِينَ,لَمُفْعِل,noun,false,true
بلس,مُبْلِسُونَ,3,مُفْعِلُونَ,مُفْعِل,noun,false,true
بلس,يَاإِبْلِيسُ,2,يَاإِفْعِيلُ,يَاإِفْعِيل,noun,false,false
بلس,يُبْلِسُ,1,يُفْعِلُ,يُفْعِل,verb,false,false
بلع,ابْلَعِي,1,افْعَلِي,افْعَل,verb,false,true
بلغ,أَبْلَغُوا,1,أَفْعَلُوا,أَفْعَلُو,verb,false,false
بلغ,أَبْلَغْتُكُم,3,أَفْعَلْتُكُم,أَفْعَلْت,verb,false,false
بلغ,أَبْلُغَ,1,أَفْعُلَ,أَفْعُل,verb,false,true
بلغ,أَبْلُغُ,1,أَفْعُلُ,أَفْعُل,verb,false,true
بلغ,أَبْلِغْهُ,1,أَفْعِلْهُ,أَفْعِل,verb,false,true
بلغ,أُبَلِّغُكُم,2,أُفَعِّلُكُم,أُفَعِّل,verb,false,true
بلغ,الْبَالِغَةُ,1,الْفَاعِلَةُ,الْفَاعِلَة,noun,false,true
بلغ,الْبَلاَغُ,11,الْفَعاَلُ,الْفَعاَل,noun,false,true
بلغ,بَالِغَ,1,فَاعِلَ,فَاعِل,noun,false,true
بلغ,بَالِغَةٌ,2,فَاعِلَةٌ,فَاعِلَة,noun,false,true
بلغ,بَالِغُ,1,فَاعِلُ,فَاعِل,noun,false,true
بلغ,بَالِغُوهُ,1,فَاعِلُوهُ,فَاعِلُو,noun,false,false
بلغ,بَالِغِيهِ,1,فَاعِلِيهِ,فَاعِلِي,noun,false,false
بلغ,بَلاَغًا,1,فَعاَلًا,فَعاَل,noun,false,true
بلغ,بَلاَغٌ,2,فَعاَلٌ,فَعاَل,noun,false,true
بلغ,بَلَغَ,9,فَعَلَ,فَعَل,verb,false,true
بلغ,بَلَغَا,1,فَعَلَا,فَعَل,noun,false,true
بلغ,بَلَغَتِ,2,فَعَلَتِ,فَعَلَت,verb,false,false
بلغ,بَلَغَنِيَ,1,فَعَلَنِيَ,فَعَلَن,verb,false,false
بلغ,بَلَغُوا,2,فَعَلُوا,فَعَلُو,verb,false,false
بلغ,بَلَغْتَ,1,فَعَلْتَ,فَعَلْت,verb,false,false
بلغ,بَلَغْتُ,1,فَعَلْتُ,فَعَلْت,verb,false,false
بلغ,بَلَغْنَ,2,فَعَلْنَ,فَعَلْن,verb,false,false
بلغ,بَلِيغًا,1,فَعِيلًا,فَعِيل,noun,false,true
بلغ,بَلَّغْتَ,1,فَعَّلْتَ,فَعَّلْت,verb,false,false
بلغ,بَلِّغ,1,فَعِّل,فَعِّل,noun,false,true
بلغ,بِبَالِغِهِ,1,فِبَاعِلِهِ,فِبَاعِل,noun,false,false
بلغ,بِبَالِغِيهِ,1,فِبَاعِلِيهِ,فِبَاعِلِي,noun,false,false
بلغ,تَبْلُغَ,1,تَفْعُلَ,تَفْعُل,verb,false,true
بلغ,فَبَلَغْنَ,2,فَفَعَلْنَ,فَفَعَلْن,verb,false,false
بلغ,لَبَلاَغًا,1,لَفَعاَلًا,لَفَعاَل,noun,false,true
بلغ,لِتَبْلُغُوا,2,لِتَفْعُلُوا,لِتَفْعُلُو,verb,false,false
بلغ,لِيَبْلُغَ,1,لِيَفْعُلَ,لِيَفْعُل,verb,false,false
بلغ,مَبْلَغُهُم,1,مَفْعَلُهُم,مَفْعَل,noun,false,true
بلغ,وَأُبَلِّغُكُم,1,وَأُفَعِّلُكُم,وَأُفَعِّل,verb,false,true
بلغ,وَبَلَغَ,1,وَفَعَلَ,وَفَعَل,verb,false,true
بلغ,وَبَلَغَتِ,1,وَفَعَلَتِ,وَفَعَلَت,verb,false,false
بلغ,وَبَلَغْنَا,1,وَفَعَلْنَا,وَفَعَل,verb,false,true
بلغ,وَلِتَبْلُغُوا,2,وَلِتَفْعُلُوا,وَلِتَفْعُلُو,verb,false,false
بلغ,يَبْلُغَ,5,يَفْعُلَ,يَفْعُل,verb,false,false
بلغ,يَبْلُغَا,1,يَفْعُلَا,يَفْعُل,verb,false,false
بلغ,يَبْلُغَنَّ,1,يَفْعُلَنَّ,يَفْعُلَن,verb,false,false
بلغ,يَبْلُغُوا,1,يَفْعُلُوا,يَفْعُلُو,verb,false,false
بلغ,يُبَلِّغُونَ,1,يُفَعِّلُونَ,يُفَعِّل,verb,false,false
بنن,بَنَانٍ,1,فَعَالٍ,فَعَال,noun,false,true
بنن,بَنَانَهُ,1,فَعَالَهُ,فَعَال,noun,false,true
بهت,بُهْتَانًا,4,فُعْلَانًا,فُعْل,noun,false,true
بهت,بُهْتَانٌ,1,فُعْلَانٌ,فُعْل,noun,false,true
بهت,بِبُهْتَانٍ,1,فِبُعْلَانٍ,فِبُعْل,noun,false,false
بهت,فَبُهِتَ,1,فَفُعِلَ,فَفُعِل,verb,false,true
بهت,فَتَبْهَتُهُم,1,فَتَفْعَلُهُم,فَتَفْعَل,verb,false,true
بهج,بَهِيجٍ,2,فَعِيلٍ,فَعِيل,noun,false,true
بهج,بَهْجَةٍ,1,فَعْلَةٍ,فَعْلَة,noun,false,true
بهل,نَبْتَهِل,1,نَفْتَعِل,نَفْتَعِل,verb,false,false
بهم,بَهِيمَةُ,1,فَعِيلَةُ,فَعِيلَة,noun,false,true
بهم,بَهِيمَةِ,2,فَعِيلَةِ,فَعِيلَة,noun,false,true
تبب,تَبَابٍ,1,فَعَالٍ,فَعَال,noun,false,true
تبب,تَبَّت,1,فَعْلَت,فَعْلَت,verb,false,false
تبب,تَتْبِيبٍ,1,فَتْعِيلٍ,فَتْعِيل,noun,false,false
تبب,وَتَبَّ,1,وَفَعْلَ,وَفَعْل,noun,false,true
تبر,تَبَارًا,1,فَعَالًا,فَعَال,noun,false,true
تبر,تَبَّرْنَا,1,فَعَّلْنَا,فَعَّل,verb,false,true
تبر,تَتْبِيرًا,2,فَتْعِيلًا,فَتْعِيل,noun,false,false
تبر,مُتَبَّرٌ,1,مُفَعَّلٌ,مُفَعَّل,noun,false,true
تبر,وَلِيُتَبِّرُوا,1,وَلِيُفَعِّلُوا,وَلِيُفَعِّلُو,verb,false,false
تبع,أَتَّبِعُ,5,أَفَّعِلُ,أَفَّعِل,verb,false,true
تبع,أَتَّبِعُكَ,1,أَفَّعِلُكَ,أَفَّعِل,verb,false,true
تبع,أَتَّبِعْهُ,1,أَفَّعِلْهُ,أَفَّعِل,verb,false,true
تبع,أَتْبَعَ,2,أَفْعَلَ,أَفْعَل,verb,false,true
تبع,اتَّبَعَ,8,افَّعَلَ,افَّعَل,verb,false,true
تبع,اتَّبَعَكَ,4,افَّعَلَكَ,افَّعَل,verb,false,true
تبع,اتَّبَعَكُمَا,1,افَّعَلَكُمَا,افَّعَل,verb,false,true
تبع,اتَّبَعَنِ,1,افَّعَلَنِ,افَّعَلَن,verb,false,false
تبع,اتَّبَعَنِي,1,افَّعَلَنِي,افَّعَلَن,verb,false,false
تبع,اتَّبَعُوا,5,افَّعَلُوا,افَّعَلُو,verb,false,false
تبع,اتَّبَعُوكَ,1,افَّعَلُوكَ,افَّعَلُو,verb,false,false
تبع,اتَّبَعُوهُ,3,افَّعَلُوهُ,افَّعَلُو,verb,false,false
تبع,اتَّبَعُوهُم,1,افَّعَلُوهُم,افَّعَلُو,verb,false,false
تبع,اتَّبَعْتَ,3,افَّعَلْتَ,افَّعَلْت,verb,false,false
تبع,اتَّبَعْتَنِي,1,افَّعَلْتَنِي,افَّعَلْتَن,verb,false,false
تبع,اتَّبَعْتُم,1,افَّعَلْتُم,افَّعَلْتُم,verb,false,false
تبع,اتَّبِع,2,افَّعِل,افَّعِل,verb,false,true
تبع,اتَّبِعُوا,6,افَّعِلُوا,افَّعِلُو,verb,false,false
تبع,اتَّبِعُونِ,1,افَّعِلُونِ,افَّعِل,verb,false,true
تبع,اتُّبِعُوا,1,افُّعِلُوا,افُّعِلُو,verb,false,false
تبع,اتِّبَاعَ,1,افِّعَالَ,افِّعَال,verb,false,true
تبع,التَّابِعِينَ,1,الفَّاعِلِينَ,الفَّاعِل,noun,false,true
تبع,بِتَابِعٍ,2,بِفَاعِلٍ,بِفَاعِل,noun,false,true
تبع,تَبَعًا,2,فَعَلًا,فَعَل,noun,false,true
تبع,تَبِعَ,2,فَعِلَ,فَعِل,verb,false,true
تبع,تَبِعَكَ,3,فَعِلَكَ,فَعِل,noun,false,true
تبع,تَبِعَنِي,1,فَعِلَنِي,فَعِلَن,verb,false,false
تبع,تَبِعُوا,1,فَعِلُوا,فَعِلُو,verb,false,false
تبع,تَبِيعًا,1,فَعِيلًا,فَعِيل,noun,false,true
تبع,تَتَّبِع,6,فَتَّعِل,فَتَّعِل,noun,false,false
تبع,تَتَّبِعَ,1,فَتَّعِلَ,فَتَّعِل,noun,false,false
تبع,تَتَّبِعَانِّ,1,فَتَّعِلَانِّ,فَتَّعِل,noun,false,false
تبع,تَتَّبِعَنِ,1,فَتَّعِلَنِ,فَتَّعِلَن,noun,false,false
تبع,تَتَّبِعُوا,8,فَتَّعِلُوا,فَتَّعِلُو,noun,false,false
تبع,تَتَّبِعُونَ,3,فَتَّعِلُونَ,فَتَّعِل,noun,false,false
تبع,تَتَّبِعُونَا,1,فَتَّعِلُونَا,فَتَّعِلُو,noun,false,false
تبع,تَتَّبِعِ,1,فَتَّعِلِ,فَتَّعِل,noun,false,false
تبع,تَتْبَعُهَا,1,فَتْعَلُهَا,فَتْعَل,noun,false,false
تبع,تُبَّعٍ,2,فُعَّلٍ,فُعَّل,noun,false,true
تبع,فَأَتْبَعَ,1,فَأَفْعَلَ,فَأَفْعَل,verb,false,true
تبع,فَأَتْبَعَهُ,3,فَأَفْعَلَهُ,فَأَفْعَل,verb,false,true
تبع,فَأَتْبَعَهُم,2,فَأَفْعَلَهُم,فَأَفْعَل,verb,false,true
تبع,فَأَتْبَعُوهُم,1,فَأَفْعَلُوهُم,فَأَفْعَلُو,verb,false,false
تبع,فَأَتْبَعْنَا,1,فَأَفْعَلْنَا,فَأَفْعَل,verb,false,true
تبع,فَاتَّبَعُوا,1,فَافَّعَلُوا,فَافَّعَلُو,verb,false,false
تبع,فَاتَّبَعُوهُ,1,فَافَّعَلُوهُ,فَافَّعَلُو,verb,false,false
تبع,فَاتَّبِع,1,فَافَّعِل,فَافَّعِل,verb,false,true
تبع,فَاتَّبِعُوا,1,فَافَّعِلُوا,فَافَّعِلُو,verb,false,false
تبع,فَاتَّبِعُونِي,2,فَافَّعِلُونِي,فَافَّعِل,verb,false,true
تبع,فَاتَّبِعُوهُ,2,فَافَّعِلُوهُ,فَافَّعِلُو,verb,false,false
تبع,فَاتَّبِعْنِي,1,فَافَّعِلْنِي,فَافَّعِلْن,verb,false,false
تبع,فَاتَّبِعْهَا,1,فَافَّعِلْهَا,فَافَّعِل,verb,false,true
تبع,فَاتِّبَاعٌ,1,فَافِّعَالٌ,فَافِّعَال,verb,false,true
تبع,فَنَتَّبِعَ,2,فَنَفَّعِلَ,فَنَفَّعِل,verb,false,false
تبع,فَيَتَّبِعُونَ,2,فَيَفَّعِلُونَ,فَيَفَّعِل,verb,false,false
تبع,لاَتَّبَعْتُمُ,1,لاَفَّعَلْتُمُ,لاَفَّعَلْتُم,verb,false,false
تبع,لاَّتَّبَعُوكَ,1,لاَّفَّعَلُوكَ,لاَّفَّعَلُو,verb,false,false
تبع,لاَّتَّبَعْنَاكُم,1,لاَّفَّعَلْنَاكُم,لاَّفَّعَلْن,verb,false,false
تبع,مُتَتَابِعَيْنِ,2,مُفَتَاعِلَيْنِ,مُفَتَاعِل,noun,false,false
تبع,مُتَّبَعُونَ,2,مُفَّعَلُونَ,مُفَّعَل,noun,false,true
تبع,نَتَّبِعُ,3,نَفَّعِلُ,نَفَّعِل,verb,false,false
تبع,نَتَّبِعُهُ,1,نَفَّعِلُهُ,نَفَّعِل,verb,false,false
تبع,نَتَّبِعِ,1,نَفَّعِلِ,نَفَّعِل,verb,false,false
تبع,نَتَّبِعْكُم,1,نَفَّعِلْكُم,نَفَّعِل,verb,false,false
تبع,نُتْبِعُهُمُ,1,نُفْعِلُهُمُ,نُفْعِل,verb,false,false
تبع,وَأَتْبَعْنَاهُم,1,وَأَفْعَلْنَاهُم,وَأَفْعَلْن,verb,false,false
تبع,وَأُتْبِعُوا,2,وَأُفْعِلُوا,وَأُفْعِلُو,verb,false,false
تبع,وَاتَّبَعَ,5,وَافَّعَلَ,وَافَّعَل,verb,false,true
تبع,وَاتَّبَعَتْهُم,1,وَافَّعَلَتْهُم,وَافَّعَلَت,verb,false,false
تبع,وَاتَّبَعَكَ,1,وَافَّعَلَكَ,وَافَّعَل,verb,false,true
تبع,وَاتَّبَعُوا,10,وَافَّعَلُوا,وَافَّعَلُو,verb,false,false
تبع,وَاتَّبَعْتُ,1,وَافَّعَلْتُ,وَافَّعَلْت,verb,false,false
تبع,وَاتَّبَعْنَا,1,وَافَّعَلْنَا,وَافَّعَل,verb,false,true
تبع,وَاتَّبِع,4,وَافَّعِل,وَافَّعِل,verb,false,true
تبع,وَاتَّبِعُوا,1,وَافَّعِلُوا,وَافَّعِلُو,verb,false,false
تبع,وَاتَّبِعُونِ,1,وَافَّعِلُونِ,وَافَّعِل,verb,false,true
تبع,وَاتَّبِعُوهُ,1,وَافَّعِلُوهُ,وَافَّعِلُو,verb,false,false
تبع,وَنَتَّبِعِ,1,وَنَفَّعِلِ,وَنَفَّعِل,verb,false,false
تبع,وَيَتَّبِع,1,وَيَفَّعِل,وَيَفَّعِل,verb,false,false
تبع,وَيَتَّبِعُ,1,وَيَفَّعِلُ,وَيَفَّعِل,verb,false,false
تبع,يَتَّبِع,1,يَفَّعِل,يَفَّعِل,verb,false,false
تبع,يَتَّبِعُ,3,يَفَّعِلُ,يَفَّعِل,verb,false,false
تبع,يَتَّبِعُهُمُ,1,يَفَّعِلُهُمُ,يَفَّعِل,verb,false,false
تبع,يَتَّبِعُوكُم,1,يَفَّعِلُوكُم,يَفَّعِلُو,verb,false,false
تجر,التِّجَارَةِ,1,الفِّعَالَةِ,الفِّعَالَة,noun,false,true
تجر,تِجَارَةً,4,فِعَالَةً,فِعَالَة,noun,false,true
تجر,تِجَارَةٌ,1,فِعَالَةٌ,فِعَالَة,noun,false,true
تجر,تِجَارَةٍ,1,فِعَالَةٍ,فِعَالَة,noun,false,true
تجر,تِجَارَتُهُم,1,فِعَالَتُهُم,فِعَالَت,noun,false,false
تجر,وَتِجَارَةٌ,1,وَفِعَالَةٌ,وَفِعَالَة,noun,false,true
تحت,تَحْتَ,4,فَعْلَ,فَعْل,noun,false,true
تحت,تَحْتَكِ,1,فَعْلَكِ,فَعْل,noun,false,true
تحت,تَحْتَهَا,1,فَعْلَهَا,فَعْل,noun,false,true
تحت,تَحْتَهُ,1,فَعْلَهُ,فَعْل,noun,false,true
تحت,تَحْتِ,3,فَعْلِ,فَعْل,noun,false,true
تحت,تَحْتِهَا,35,فَعْلِهَا,فَعْل,noun,false,true
تحت,تَحْتِهِم,2,فَعْلِهِم,فَعْل,noun,false,true
تحت,تَحْتِهِمُ,3,فَعْلِهِمُ,فَعْل,noun,false,true
تحت,تَحْتِي,1,فَعْلِي,فَعْل,noun,false,true
ترب,أَتْرَابًا,2,أَفْعَالًا,أَفْعَال,verb,false,true
ترب,أَتْرَابٌ,1,أَفْعَالٌ,أَفْعَال,verb,false,true
ترب,التُّرَابِ,1,الفُّعَالِ,الفُّعَال,noun,false,true
ترب,تُرَابًا,9,فُعَالًا,فُعَال,noun,false,true
ترب,تُرَابٌ,1,فُعَالٌ,فُعَال,noun,false,true
ترب,تُرَابٍ,6,فُعَالٍ,فُعَال,noun,false,true
ترب,مَتْرَبَةٍ,1,مَفْعَلَةٍ,مَفْعَلَة,noun,false,true
ترب,وَالتَّرَائِبِ,1,وَالفَّعَائِلِ,وَالفَّعَائِل,noun,false,true
ترف,أُتْرِفُوا,1,أُفْعِلُوا,أُفْعِلُو,verb,false,false
ترف,أُتْرِفْتُم,1,أُفْعِلْتُم,أُفْعِلْتُم,verb,false,false
ترف,مُتْرَفُوهَا,2,مُفْعَلُوهَا,مُفْعَلُو,noun,false,false
ترف,مُتْرَفِينَ,1,مُفْعَلِينَ,مُفْعَل,noun,false,true
ترف,مُتْرَفِيهَا,1,مُفْعَلِيهَا,مُفْعَلِي,noun,false,false
ترف,مُتْرَفِيهِم,1,مُفْعَلِيهِم,مُفْعَلِي,noun,false,false
ترف,وَأَتْرَفْنَاهُم,1,وَأَفْعَلْنَاهُم,وَأَفْعَلْن,verb,false,false
