root,word,count
خفض,وَاخْفِض,3
خفف,تَخْفِيفٌ,1
خفف,تَسْتَخِفُّونَهَا,1
خفف,خَفِيفًا,1
خفف,خَفَّت,3
خفف,خَفَّفَ,1
خفف,خِفَافًا,1
خفف,فَاسْتَخَفَّ,1
خفف,يَسْتَخِفَّنَّكَ,1
خفف,يُخَفَّفُ,5
خفف,يُخَفِّف,1
خفف,يُخَفِّفَ,1
خفي,أَخْفَيْتُم,1
خفي,أُخْفِيهَا,1
خفي,أُخْفِيَ,1
خفي,تَخْفَى,1
خفي,تُخْفُوا,1
خفي,تُخْفُونَ,2
خفي,تُخْفُوهَا,1
خفي,تُخْفُوهُ,3
خفي,تُخْفِي,2
خفي,خَافِيَةٌ,1
خفي,خَفِيًّا,1
خفي,خَفِيٍّ,1
خفي,لِيَسْتَخْفُوا,1
خفي,مُسْتَخْفٍ,1
خفي,نُخْفِي,1
خفي,وَأَخْفَى,1
خفي,وَتُخْفُونَ,1
خفي,وَتُخْفِي,1
خفي,وَخُفْيَةً,2
خفي,يَخْفَوْنَ,1
خفي,يَخْفَى,4
خفي,يَسْتَخْفُونَ,2
خفي,يُخْفُونَ,2
خفي,يُخْفِينَ,1
خلد,أَخْلَدَ,1
خلد,أَخْلَدَهُ,1
خلد,الْخَالِدُونَ,1
خلد,الْخَالِدِينَ,1
خلد,الْخُلُودِ,1
خلد,الْخُلْدَ,1
خلد,الْخُلْدِ,5
خلد,تَخْلُدُونَ,1
خلد,خَالِدًا,3
خلد,خَالِدٌ,1
خلد,خَالِدَيْنِ,1
خلد,خَالِدُونَ,24
خلد,خَالِدِينَ,43
خلد,مُخَلَّدُونَ,2
خلد,وَيَخْلُد,1
خلص,أَخْلَصْنَاهُم,1
خلص,أَسْتَخْلِصْهُ,1
خلص,الْخَالِصُ,1
خلص,الْمُخْلَصِينَ,8
خلص,بِخَالِصَةٍ,1
خلص,خَالِصًا,1
خلص,خَالِصَةً,3
خلص,خَالِصَةٌ,1
خلص,خَلَصُوا,1
خلص,مُخْلَصًا,1
خلص,مُخْلِصًا,3
خلص,مُخْلِصُونَ,1
خلص,مُخْلِصِينَ,7
خلص,وَأَخْلَصُوا,1
خلط,اخْتَلَطَ,1
خلط,الْخُلَطَاءِ,1
خلط,تُخَالِطُوهُم,1
خلط,خَلَطُوا,1
خلط,فَاخْتَلَطَ,2
خلع,فَاخْلَع,1
خلف,أَخْلَفُوا,1
خلف,أَخْلَفْنَا,1
خلف,أُخَالِفَكُم,1
خلف,اخْتَلَفَ,2
خلف,اخْتَلَفُوا,9
خلف,اخْتَلَفْتُم,1
خلف,اخْتِلاَفًا,1
خلف,اخْتِلاَفُ,1
خلف,اخْتِلاَفِ,1
خلف,اخْلُفْنِي,1
خلف,اسْتَخْلَفَ,1
خلف,الْخَالِفِينَ,1
خلف,الْخَوَالِفِ,2
خلف,الْمُخَلَّفُونَ,3
خلف,تَخْتَلِفُونَ,6
خلف,تُخْلَفَهُ,1
خلف,تُخْلِفُ,1
خلف,خَلاَئِفَ,4
خلف,خَلَفْتُمُونِي,1
خلف,خَلِيفَةً,2
خلف,خَلْفٌ,2
خلف,خَلْفَكَ,1
خلف,خَلْفَكُم,1
خلف,خَلْفَنَا,1
خلف,خَلْفَهَا,1
خلف,خَلْفَهُم,7
خلف,خَلْفِهِ,4
خلف,خَلْفِهِم,5
خلف,خُلَفَاءَ,3
خلف,خُلِّفُوا,1
خلف,خِلاَفٍ,4
خلف,خِلاَفَ,1
خلف,خِلاَفَكَ,1
خلف,خِلْفَةً,1
خلف,فَأَخْلَفْتُكُم,1
خلف,فَأَخْلَفْتُم,1
خلف,فَاخْتَلَفَ,2
خلف,فَاخْتَلَفُوا,1
خلف,فَاخْتُلِفَ,2
خلف,فَخَلَفَ,2
خلف,لاَخْتَلَفْتُم,1
خلف,لَيَسْتَخْلِفَنَّهُم,1
خلف,لِلْمُخَلَّفِينَ,1
خلف,مُخْتَلِفًا,4
خلف,مُخْتَلِفٌ,3
خلف,مُخْتَلِفٍ,1
خلف,مُخْتَلِفُونَ,1
خلف,مُخْتَلِفِينَ,1
خلف,مُخْلِفَ,1
خلف,مُسْتَخْلَفِينَ,1
خلف,نُخْلِفُهُ,1
خلف,وَاخْتَلَفُوا,1
خلف,وَاخْتِلاَفُ,1
خلف,وَاخْتِلاَفِ,3
خلف,وَيَسْتَخْلِف,1
خلف,وَيَسْتَخْلِفَكُم,1
خلف,وَيَسْتَخْلِفُ,1
خلف,يَتَخَلَّفُوا,1
خلف,يَخْتَلِفُونَ,10
خلف,يَخْلُفُونَ,1
خلف,يُخَالِفُونَ,1
خلف,يُخْلِفَ,2
خلف,يُخْلِفُ,4
خلف,يُخْلِفُهُ,1
خلق,أَخْلُقُ,1
خلق,اخْتِلاَقٌ,1
خلق,الْخَالِقُ,1
خلق,الْخَالِقُونَ,2
خلق,الْخَالِقِينَ,2
خلق,الْخَلاَّقُ,2
خلق,الْخَلْقَ,8
خلق,الْخَلْقُ,2
خلق,الْخَلْقِ,4
خلق,بِالْخَلْقِ,1
خلق,بِخَلاَقِكُم,1
خلق,بِخَلاَقِهِم,2
خلق,بِخَلْقٍ,2
خلق,بِخَلْقِهِنَّ,1
خلق,تَخْلُقُ,1
خلق,تَخْلُقُونَهُ,1
خلق,خَالِقٌ,2
خلق,خَالِقٍ,1
خلق,خَالِقُ,4
خلق,خَلاَقٍ,2
خلق,خَلاَقَ,1
خلق,خَلَقَ,58
خلق,خَلَقَكَ,2
خلق,خَلَقَكُم,16
خلق,خَلَقَنِي,1
خلق,خَلَقَهَا,1
خلق,خَلَقَهُ,4
خلق,خَلَقَهُم,3
خلق,خَلَقَهُنَّ,2
خلق,خَلَقُوا,4
خلق,خَلَقْتَ,2
خلق,خَلَقْتَنِي,2
خلق,خَلَقْتَهُ,1
خلق,خَلَقْتُ,3
خلق,خَلَقْتُكَ,1
خلق,خَلَقْنَا,21
خلق,خَلَقْنَاكُم,8
خلق,خَلَقْنَاهُ,4
خلق,خَلَقْنَاهُم,3
خلق,خَلَقْنَاهُمَا,1
خلق,خَلْقًا,7
خلق,خَلْقٍ,7
خلق,خَلْقَ,4
خلق,خَلْقَهُ,2
خلق,خَلْقَهُم,1
خلق,خَلْقُ,3
خلق,خَلْقُكُم,1
خلل,الأَخِلاَّءُ,1
خلل,خَلِيلاً,3
خلل,خُلَّةٌ,1
خلل,خِلاَلٌ,1
خلل,خِلاَلَ,1
خلل,خِلاَلَكُم,1
خلل,خِلاَلَهَا,2
خلل,خِلاَلَهُمَا,1
خلل,خِلاَلِهِ,2
خلو,الْخَالِيَةِ,1
خلو,خَلاَ,2
خلو,خَلَت,13
خلو,خَلَتِ,2
خلو,خَلَوْا,7
خلو,فَخَلُّوا,1
خلو,وَتَخَلَّت,1
خلو,يَخْلُ,1
خمد,خَامِدُونَ,1
خمد,خَامِدِينَ,1
خمر,الْخَمْرُ,1
خمر,الْخَمْرِ,2
خمر,بِخُمُرِهِنَّ,1
خمر,خَمْرًا,2
خمر,خَمْرٍ,1
خمس,بِخَمْسَةِ,1
خمس,خَمْسَةٌ,1
خمس,خَمْسَةٍ,1
خمس,خَمْسِينَ,2
خمس,خُمُسَهُ,1
خمس,وَالْخَامِسَةَ,1
خمس,وَالْخَامِسَةُ,1
خمص,مَخْمَصَةٌ,1
خمص,مَخْمَصَةٍ,1
خمط,خَمْطٍ,1
خنزر,الْخِنزِيرِ,3
خنزر,خِنزِيرٍ,1
خنزر,وَالْخَنَازِيرَ,1
خنس,الْخَنَّاسِ,1
خنس,بِالْخُنَّسِ,1
خنق,وَالْمُنْخَنِقَةُ,1
خور,خُوَارٌ,2
خوض,الْخَائِضِينَ,1
خوض,خَاضُوا,1
خوض,خَوْضٍ,1
خوض,خَوْضِهِم,1
خوض,نَخُوضُ,2
خوض,وَخُضْتُم,1
خوض,يَخُوضُوا,4
خوض,يَخُوضُونَ,1
خوف,أَخَافُ,20
خوف,الْخَوْفُ,2
خوف,الْخَوْفِ,2
خوف,تَخَافَا,1
خوف,تَخَافَنَّ,1
خوف,تَخَافُ,1
خوف,تَخَافُوا,1
خوف,تَخَافُونَ,4
خوف,تَخَافُونَهُم,1
خوف,تَخَافُوهُم,1
خوف,تَخَافِي,1
خوف,تَخَف,9
خوف,تَخَوُّفٍ,1
خوف,تَخْوِيفًا,1
خوف,خَائِفًا,2
خوف,خَائِفِينَ,1
خوف,خَافَ,5
خوف,خَافَت,1
خوف,خَافُوا,1
خوف,خَوْفًا,4
خوف,خَوْفٌ,14
خوف,خَوْفٍ,2
خوف,خَوْفِهِم,1
خوف,خِفْتُ,1
خوف,خِفْتُكُم,1
خوف,خِفْتُم,7
خوف,خِفْتِ,1
خوف,خِيفَةً,3
خوف,خِيفَتِهِ,1
خوف,فَأَخَافُ,2
خوف,كَخِيفَتِكُم,1
خوف,نَخَافُ,2
خوف,وَأَخَافُ,1
خوف,وَالْخَوْفِ,1
خوف,وَخَافَ,1
خوف,وَخَافُونِ,1
خوف,وَخِيفَةً,1
خوف,وَنُخَوِّفُهُم,1
خوف,وَيَخَافُونَ,3
خوف,وَيُخَوِّفُونَكَ,1
خوف,يَخَافَا,1
خوف,يَخَافُ,5
خوف,يَخَافُهُ,1
خوف,يَخَافُوا,1
خوف,يَخَافُونَ,8
خوف,يُخَوِّفُ,2
خول,أَخْوَالِكُم,1
خول,خَالاَتِكَ,1
خول,خَالاَتِكُم,1
خول,خَالِكَ,1
خول,خَوَّلَهُ,1
خول,خَوَّلْنَاكُم,1
خول,خَوَّلْنَاهُ,1
خول,وَخَالاَتُكُم,1
خون,أَخُنْهُ,1
خون,الْخَائِنِينَ,2
خون,تَخُونُوا,1
خون,تَخْتَانُونَ,1
خون,خَائِنَةٍ,1
خون,خَائِنَةَ,1
خون,خَانُوا,1
خون,خَوَّانًا,1
خون,خَوَّانٍ,1
خون,خِيَانَةً,1
خون,خِيَانَتَكَ,1
خون,فَخَانَتَاهُمَا,1
خون,لِلْخَائِنِينَ,1
خون,وَتَخُونُوا,1
خون,يَخْتَانُونَ,1
خوي,خَاوِيَةً,1
خوي,خَاوِيَةٌ,3
خوي,خَاوِيَةٍ,1
خيب,خَائِبِينَ,1
خيب,خَابَ,3
خيب,وَخَابَ,1
خير,اخْتَرْتُكَ,1
خير,اخْتَرْنَاهُم,1
خير,الأَخْيَارِ,2
خير,الْخَيْرَ,1
خير,الْخَيْرَاتُ,1
خير,الْخَيْرَاتِ,7
خير,الْخَيْرُ,2
خير,الْخَيْرِ,6
خير,الْخِيَرَةُ,2
خير,بِالْخَيْرَاتِ,1
خير,بِالْخَيْرِ,2
خير,بِخَيْرٍ,6
خير,تَخَيَّرُونَ,1
خير,خَيْرًا,37
خير,خَيْرٌ,78
خير,خَيْرٍ,14
خير,خَيْرَ,4
خير,خَيْرَاتٌ,1
خير,خَيْرُ,20
خير,لِلْخَيْرِ,2
خير,وَاخْتَارَ,1
خير,وَالْخَيْرِ,1
خير,وَخَيْرٌ,3
خير,وَيَخْتَارُ,1
خير,يَتَخَيَّرُونَ,1
خيط,الْخَيْطُ,1
خيط,الْخَيْطِ,1
خيط,الْخِيَاطِ,1
خيل,الْخَيْلِ,1
خيل,بِخَيْلِكَ,1
خيل,خَيْلٍ,1
خيل,مُخْتَالاً,1
خيل,مُخْتَالٍ,2
خيل,وَالْخَيْلَ,1
خيل,وَالْخَيْلِ,1
خيل,يُخَيَّلُ,1
خيم,الْخِيَامِ,1
دءب,دَأَبًا,1
دءب,دَأْبِ,1
دءب,دَائِبَيْنِ,1
دءب,كَدَأْبِ,3
داود,دَاوُدَ,11
داود,دَاوُدُ,2
داود,لِدَاوُدَ,1
داود,وَدَاوُدَ,1
داود,يَادَاوُدُ,1
دبب,الدَّوَابِّ,2
دبب,دَابَّةً,1
دبب,دَابَّةٍ,12
دبب,دَابَّةُ,1
دبب,وَالدَّوَابُّ,1
دبب,وَالدَّوَابِّ,1
دبر,أَدْبَارَهُم,1
دبر,أَدْبَارِكُم,1
دبر,أَدْبَارِهَا,1
دبر,أَدْبَارِهِم,2
دبر,أَدْبَرَ,4
دبر,الأَدْبَارَ,5
دبر,الدُّبُرَ,1
دبر,دَابِرَ,3
دبر,دَابِرُ,1
دبر,دُبُرٍ,3
دبر,دُبُرَهُ,1
دبر,فَالْمُدَبِّرَاتِ,1
دبر,لِيَدَّبَّرُوا,1
دبر,مُدْبِرًا,2
دبر,مُدْبِرِينَ,6
دبر,وَأَدْبَارَ,1
دبر,وَأَدْبَارَهُم,2
دبر,وَإِدْبَارَ,1
دبر,يَتَدَبَّرُونَ,2
دبر,يَدَّبَّرُوا,1
دبر,يُدَبِّرُ,4
دثر,الْمُدَّثِّرُ,1
دحر,دُحُورًا,1
دحر,مَدْحُورًا,3
دحض,الْمُدْحَضِينَ,1
دحض,دَاحِضَةٌ,1
دحض,لِيُدْحِضُوا,2
دحو,دَحَاهَا,1
دخر,تَدَّخِرُونَ,1
دخر,دَاخِرُونَ,2
دخر,دَاخِرِينَ,2
دخل,أَدْخِلُوا,1
دخل,أَدْخِلْنِي,1
دخل,ادْخُلاَ,1
دخل,ادْخُلُوا,13
دخل,ادْخُلُوهَا,2
دخل,ادْخُلِ,1
دخل,ادْخُلِي,1
دخل,الدَّاخِلِينَ,1
دخل,تَدْخُلُوا,6
دخل,تَدْخُلُوهَا,1
دخل,تُدْخِلِ,1
دخل,دَاخِلُونَ,1
دخل,دَخَلاً,2
دخل,دَخَلَ,2
دخل,دَخَلَت,1
دخل,دَخَلَهُ,1
دخل,دَخَلُوا,9
دخل,دَخَلُوهُ,1
دخل,دَخَلْتَ,1
دخل,دَخَلْتُم,3
دخل,دَخَلْتُمُوهُ,1
دخل,دُخِلَت,1
دخل,سَنُدْخِلُهُم,2
دخل,سَيَدْخُلُونَ,1
دخل,سَيُدْخِلُهُمُ,1
دخل,فَأُدْخِلُوا,1
دخل,فَادْخُلُوا,2
دخل,فَادْخُلُوهَا,1
دخل,فَادْخُلِي,1
دخل,فَدَخَلُوا,1
دخل,فَسَيُدْخِلُهُم,1
دخل,فَيُدْخِلُهُم,1
دخل,لَتَدْخُلُنَّ,1
دخل,لَنُدْخِلَنَّهُم,1
دخل,لَيُدْخِلَنَّهُم,1
دخل,لِيُدْخِلَ,2
دخل,مُدَّخَلاً,1
دخل,مُدْخَلاً,2
دخل,مُدْخَلَ,1
دخل,نَدْخُلَهَا,2
دخل,وَأَدْخَلْنَاهُ,1
دخل,وَأَدْخَلْنَاهُم,1
دخل,وَأَدْخِل,1
دخل,وَأَدْخِلْنَا,1
دخل,وَأَدْخِلْنِي,1
دخل,وَأَدْخِلْهُم,1
دخل,وَأُدْخِلَ,2
دخل,وَادْخُلُوا,3
دخل,وَادْخُلِي,1
دخل,وَدَخَلَ,3
دخل,وَلأَدْخَلْنَاهُم,1
دخل,وَلأُدْخِلَنَّكُم,1
دخل,وَلأُدْخِلَنَّهُم,1
دخل,وَلِيَدْخُلُوا,1
دخل,وَنُدْخِلُهُم,1
دخل,وَنُدْخِلْكُم,1
دخل,وَيُدْخِلَكُم,1
دخل,وَيُدْخِلُهُم,1
دخل,وَيُدْخِلُهُمُ,1
دخل,وَيُدْخِلْكُم,1
دخل,وَيُدْخِلْهُ,1
دخل,يَدْخُلَ,1
دخل,يَدْخُلَنَّهَا,1
دخل,يَدْخُلُونَ,6
دخل,يَدْخُلُونَهَا,3
دخل,يَدْخُلُوهَا,2
دخل,يَدْخُلِ,1
دخل,يُدْخَلَ,1
دخل,يُدْخِلَنَا,1
دخل,يُدْخِلُ,5
دخل,يُدْخِلْهُ,4
دخن,بِدُخَانٍ,1
دخن,دُخَانٌ,1
درء,فَادَّارَءْتُم,1
درء,فَادْرَءُوا,1
درء,وَيَدْرَءُونَ,2
درء,وَيَدْرَؤُا,1
درج,الدَّرَجَاتُ,1
درج,الدَّرَجَاتِ,1
درج,دَرَجَاتٌ,4
درج,دَرَجَاتٍ,8
درج,دَرَجَةً,3
درج,دَرَجَةٌ,1
درج,سَنَسْتَدْرِجُهُم,2
درر,دُرِّيٌّ,1
درر,مِدْرَارًا,3
درس,تَدْرُسُونَ,2
درس,دَرَسْتَ,1
درس,دِرَاسَتِهِم,1
درس,وَدَرَسُوا,1
درس,يَدْرُسُونَهَا,1
درك,أَدْرَكَهُ,1
درك,ادَّارَكَ,1
درك,ادَّارَكُوا,1
درك,الدَّرْكِ,1
درك,تَدَارَكَهُ,1
درك,تُدْرِكَ,1
درك,تُدْرِكُهُ,1
درك,دَرَكًا,1
درك,لَمُدْرَكُونَ,1
درك,يُدْرِككُّمُ,1
درك,يُدْرِكُ,1
درك,يُدْرِكْهُ,1
درهم,دَرَاهِمَ,1
دري,أَدْرَاكَ,13
دري,أَدْرَاكُم,1
دري,أَدْرِ,1
دري,أَدْرِي,4
دري,تَدْرُونَ,1
دري,تَدْرِي,4
دري,نَدْرِي,2
دري,يُدْرِيكَ,3
دسر,وَدُسُرٍ,1
دسس,دَسَّاهَا,1
دسس,يَدُسُّهُ,1
دعع,دَعًّا,1
دعع,يَدُعُّ,1
دعع,يُدَعُّونَ,1
دعو,أَتَدْعُونَ,1
دعو,أَدَعَوْتُمُوهُم,1
دعو,أَدْعُوا,3
دعو,أَدْعُوكُم,2
دعو,أَدْعِيَاءَكُم,1
دعو,أَدْعِيَائِهِم,1
دعو,أَنَدْعُوا,1
دعو,ادْعُ,6
دعو,ادْعُهُنَّ,1
دعو,ادْعُوا,8
دعو,ادْعُونِي,1
دعو,ادْعُوهُم,1
دعو,الدَّاعِ,3
دعو,الدَّاعِيَ,1
دعو,الدُّعَاءَ,3
دعو,الدُّعَاءِ,2
دعو,بِدُعَاءِ,1
دعو,بِدُعَائِكَ,1
دعو,تَدَّعُونَ,2
دعو,تَدْعُ,4
دعو,تَدْعُهُم,1
دعو,تَدْعُوا,4
دعو,تَدْعُونَ,16
دعو,تَدْعُونَا,2
دعو,تَدْعُونَنَا,1
دعو,تَدْعُونَنِي,2
دعو,تَدْعُونَهُ,1
دعو,تَدْعُوهُم,4
دعو,تُدْعَوْنَ,2
دعو,تُدْعَى,1
دعو,دَاعِيَ,2
دعو,دَعَا,3
دعو,دَعَاكُم,2
دعو,دَعَانَا,2
دعو,دَعَانِ,1
دعو,دَعَاهُ,1
دعو,دَعَوَا,1
دعو,دَعَوُا,3
دعو,دَعَوْا,3
دعو,دَعَوْتُ,1
دعو,دَعَوْتُكُم,1
دعو,دَعَوْتُهُم,2
دعو,دَعْوَاهُم,4
دعو,دَعْوَةً,1
دعو,دَعْوَةٌ,1
دعو,دَعْوَةَ,1
دعو,دَعْوَةُ,1
دعو,دَعْوَتَكَ,1
دعو,دَعْوَتُكُمَا,1
دعو,دُعَاءً,1
دعو,دُعَاءٍ,1
دعو,دُعَاءَ,1
دعو,دُعَاءَكُم,1
دعو,دُعَاءَهُ,1
دعو,دُعَاءُ,1
دعو,دُعَاءِ,2
دعو,دُعَاءِي,1
دعو,دُعَاؤُا,1
دعو,دُعَاؤُكُم,1
دعو,دُعَائِهِم,1
دعو,دُعُوا,3
دعو,دُعِيتُم,1
دعو,دُعِيَ,1
دعو,سَتُدْعَوْنَ,1
دعو,سَنَدْعُ,1
دعو,فَادْعُ,2
دعو,فَادْعُوا,2
دعو,فَادْعُوهُ,2
دعو,فَادْعُوُهُم,1
دعو,فَدَعَا,2
دعو,فَدَعَوْهُم,2
دعو,فَلْيَدْعُ,1
دعو,كَدُعَاءِ,1
دعو,لَتَدْعُوهُم,1
دعو,نَدْعُ,1
دعو,نَدْعُوا,3
دعو,نَدْعُوهُ,1
دعو,نَدْعُوَا,1
دعو,وَأَدْعُوا,1
دعو,وَادْعُ,2
دعو,وَادْعُوا,4
دعو,وَادْعُوهُ,2
دعو,وَتَدْعُوا,1
دعو,وَتَدْعُونَنِي,1
دعو,وَدَاعِيًا,1
دعو,وَلْيَدْعُ,1
دعو,وَيَدْعُ,1
دعو,وَيَدْعُونَنَا,1
دعو,وَيُدْعَوْنَ,1
دعو,يَدَّعُونَ,1
دعو,يَدْعُ,2
دعو,يَدْعُوا,8
دعو,يَدْعُوكَ,1
دعو,يَدْعُوكُم,4
دعو,يَدْعُونَ,23
دعو,يَدْعُونَنِي,1
دعو,يَدْعُونَهُ,1
دعو,يَدْعُوهُ,1
دعو,يَدْعُوهُم,1
دعو,يُدْعَوْنَ,2
دعو,يُدْعَى,1
دفء,دِفْءٌ,1
دفع,ادْفَع,2
دفع,ادْفَعُوا,1
دفع,دَافِعٌ,1
دفع,دَافِعٍ,1
دفع,دَفَعْتُم,1
دفع,دَفْعُ,2
دفع,فَادْفَعُوا,1
دفع,يُدَافِعُ,1
دفق,دَافِقٍ,1
دكك,دَكًّا,3
دكك,دَكَّاءَ,1
دكك,دَكَّةً,1
دكك,دُكَّتِ,1
دكك,فَدُكَّتَا,1
دلك,لِدُلُوكِ,1
دلل,أَدُلُّكَ,1
دلل,أَدُلُّكُم,3
دلل,فَأَدْلَى,1
دلل,نَدُلُّكُم,1
دلل,وَتُدْلُوا,1
دلو,دَلِيلاً,1
دلو,دَلَّهُم,1
دلو,دَلْوَهُ,1
دلو,فَتَدَلَّى,1
دلو,فَدَلاَّهُمَا,1
دمدم,فَدَمْدَمَ,1
دمر,تَدْمِيرًا,2
دمر,تُدَمِّرُ,1
دمر,دَمَّرَ,1
دمر,دَمَّرْنَا,2
دمر,دَمَّرْنَاهُم,1
دمر,فَدَمَّرْنَاهَا,1
دمر,فَدَمَّرْنَاهُم,1
دمر,وَدَمَّرْنَا,1
دمع,الدَّمْعِ,2
دمغ,فَيَدْمَغُهُ,1
دمم,الدِّمَاءَ,1
دمم,بِدَمٍ,1
دمم,دَمًا,1
دمم,دِمَاءَكُم,1
دمم,دِمَاؤُهَا,1
دمم,وَالدَّمَ,3
دمم,وَالدَّمُ,1
دمم,وَدَمٍ,1
دنر,بِدِينَارٍ,1
دنو,أَدْنَى,9
دنو,الأَدْنَى,2
دنو,الدُّنْيَا,115
